block_id	namespace	functional_categories	sources
ars_nouveau:sourcestone_small_bricks_stairs	ars_nouveau	magic_ritual	ars_nouveau-1.20.1-4.12.7-all.jar
ars_nouveau:sourcestone_stairs	ars_nouveau	magic_ritual	ars_nouveau-1.20.1-4.12.7-all.jar
ars_nouveau:vitalic_sourcelink	ars_nouveau	magic_ritual	ars_nouveau-1.20.1-4.12.7-all.jar
ars_nouveau:volcanic_sourcelink	ars_nouveau	magic_ritual	ars_nouveau-1.20.1-4.12.7-all.jar
ars_nouveau:wixie_cauldron	ars_nouveau	processing_machines	ars_nouveau-1.20.1-4.12.7-all.jar
bloodmagic:accelerationrune	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:accelerationrune2	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:airritualstone	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:alchemicalreactionchamber	bloodmagic	processing_machines	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:alchemy_array	bloodmagic	processing_machines	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:alchemyarray	bloodmagic	processing_machines	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:alchemytable	bloodmagic	crafting_workstations,processing_machines	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:altar	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:altarcapacityrune	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:altarcapacityrune2	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:bettercapacityrune	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:bettercapacityrune2	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:blankrune	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:bloodlight	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:bloodstonebrick	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:chargingrune	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:chargingrune2	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:dislocationrune	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:dislocationrune2	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:dungeon_controller	bloodmagic	processing_machines,computers_networks	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:dungeon_cracked_brick1	bloodmagic	storage_item_io	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:dungeon_regular_cracked_brick1	bloodmagic	storage_item_io	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:duskritualstone	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:earthritualstone	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:fireritualstone	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:incensealtar	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:largebloodstonebrick	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:lightritualstone	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:masterritualstone	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:orbcapacityrune	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:orbcapacityrune2	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:ritualstone	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:sacrificerune	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:sacrificerune2	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:selfsacrificerune	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:selfsacrificerune2	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:soulforge	bloodmagic	processing_machines,magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:speedrune	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:speedrune2	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
bloodmagic:waterritualstone	bloodmagic	magic_ritual	bloodmagic-1.20.1-3.3.7-49.jar
blue_skies:alchemy_table	blue_skies	crafting_workstations,processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:bluebright_bookshelf	blue_skies	storage_item_io	blue_skies-1.20.1-1.3.31.jar
blue_skies:bluebright_chest	blue_skies	storage_item_io	blue_skies-1.20.1-1.3.31.jar
blue_skies:bluebright_crafting_table	blue_skies	crafting_workstations	blue_skies-1.20.1-1.3.31.jar
blue_skies:bluebright_pressure_plate	blue_skies	processing_machines,create_kinetics_and_logistics	blue_skies-1.20.1-1.3.31.jar
blue_skies:bluebright_table	blue_skies	crafting_workstations	blue_skies-1.20.1-1.3.31.jar
blue_skies:briskbloom	blue_skies	crafting_workstations,processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:comet_bookshelf	blue_skies	storage_item_io	blue_skies-1.20.1-1.3.31.jar
blue_skies:comet_chest	blue_skies	storage_item_io	blue_skies-1.20.1-1.3.31.jar
blue_skies:comet_crafting_table	blue_skies	crafting_workstations	blue_skies-1.20.1-1.3.31.jar
blue_skies:comet_pressure_plate	blue_skies	processing_machines,create_kinetics_and_logistics	blue_skies-1.20.1-1.3.31.jar
blue_skies:comet_table	blue_skies	crafting_workstations	blue_skies-1.20.1-1.3.31.jar
blue_skies:cracked_lunar_stonebrick	blue_skies	storage_item_io	blue_skies-1.20.1-1.3.31.jar
blue_skies:cracked_lunar_stonebrick_slab	blue_skies	storage_item_io	blue_skies-1.20.1-1.3.31.jar
blue_skies:cracked_lunar_stonebrick_stairs	blue_skies	storage_item_io	blue_skies-1.20.1-1.3.31.jar
blue_skies:cracked_lunar_stonebrick_wall	blue_skies	storage_item_io	blue_skies-1.20.1-1.3.31.jar
blue_skies:cracked_turquoise_stonebrick	blue_skies	storage_item_io	blue_skies-1.20.1-1.3.31.jar
blue_skies:cracked_turquoise_stonebrick_slab	blue_skies	storage_item_io	blue_skies-1.20.1-1.3.31.jar
blue_skies:cracked_turquoise_stonebrick_stairs	blue_skies	storage_item_io	blue_skies-1.20.1-1.3.31.jar
blue_skies:cracked_turquoise_stonebrick_wall	blue_skies	storage_item_io	blue_skies-1.20.1-1.3.31.jar
blue_skies:crystallized_pressure_plate	blue_skies	processing_machines,create_kinetics_and_logistics	blue_skies-1.20.1-1.3.31.jar
blue_skies:dusk_bookshelf	blue_skies	storage_item_io	blue_skies-1.20.1-1.3.31.jar
blue_skies:dusk_chest	blue_skies	storage_item_io	blue_skies-1.20.1-1.3.31.jar
blue_skies:dusk_crafting_table	blue_skies	crafting_workstations	blue_skies-1.20.1-1.3.31.jar
blue_skies:dusk_pressure_plate	blue_skies	processing_machines,create_kinetics_and_logistics	blue_skies-1.20.1-1.3.31.jar
blue_skies:food_prep_table	blue_skies	crafting_workstations	blue_skies-1.20.1-1.3.31.jar
blue_skies:frostbright_bookshelf	blue_skies	storage_item_io	blue_skies-1.20.1-1.3.31.jar
blue_skies:frostbright_chest	blue_skies	storage_item_io	blue_skies-1.20.1-1.3.31.jar
blue_skies:frostbright_crafting_table	blue_skies	crafting_workstations	blue_skies-1.20.1-1.3.31.jar
blue_skies:frostbright_pressure_plate	blue_skies	processing_machines,create_kinetics_and_logistics	blue_skies-1.20.1-1.3.31.jar
blue_skies:horizonite_forge	blue_skies	processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:lunar_bookshelf	blue_skies	storage_item_io	blue_skies-1.20.1-1.3.31.jar
blue_skies:lunar_chest	blue_skies	storage_item_io	blue_skies-1.20.1-1.3.31.jar
blue_skies:lunar_crafting_table	blue_skies	crafting_workstations	blue_skies-1.20.1-1.3.31.jar
blue_skies:lunar_farmland	blue_skies	create_kinetics_and_logistics	blue_skies-1.20.1-1.3.31.jar
blue_skies:lunar_pressure_plate	blue_skies	processing_machines,create_kinetics_and_logistics	blue_skies-1.20.1-1.3.31.jar
blue_skies:lunar_stone_pressure_plate	blue_skies	processing_machines,create_kinetics_and_logistics	blue_skies-1.20.1-1.3.31.jar
blue_skies:maple_bookshelf	blue_skies	storage_item_io	blue_skies-1.20.1-1.3.31.jar
blue_skies:maple_chest	blue_skies	storage_item_io	blue_skies-1.20.1-1.3.31.jar
blue_skies:maple_crafting_table	blue_skies	crafting_workstations	blue_skies-1.20.1-1.3.31.jar
blue_skies:maple_pressure_plate	blue_skies	processing_machines,create_kinetics_and_logistics	blue_skies-1.20.1-1.3.31.jar
blue_skies:moonlit_bloom	blue_skies	crafting_workstations,processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:moonstone_pressure_plate	blue_skies	processing_machines,create_kinetics_and_logistics	blue_skies-1.20.1-1.3.31.jar
blue_skies:portal_activator	blue_skies	processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:potted_baneful_mushroom	blue_skies	processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:potted_blaze_bud	blue_skies	processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:potted_bluebright_sapling	blue_skies	processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:potted_blush_blossom	blue_skies	processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:potted_brewberry_bush	blue_skies	processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:potted_briskbloom	blue_skies	crafting_workstations,processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:potted_brittlebush	blue_skies	processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:potted_camellia	blue_skies	processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:potted_chillweed	blue_skies	processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:potted_comet_sapling	blue_skies	processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:potted_crescent_fruit_sapling	blue_skies	processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:potted_crystal_flower	blue_skies	processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:potted_dusk_sapling	blue_skies	processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:potted_flare_floret	blue_skies	processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:potted_frose	blue_skies	processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:potted_frostbright_sapling	blue_skies	processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:potted_lucentroot	blue_skies	processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:potted_lunar_sapling	blue_skies	processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:potted_maple_sapling	blue_skies	processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:potted_midday_bayhop	blue_skies	processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:potted_moonlit_bloom	blue_skies	crafting_workstations,processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:potted_muckweed	blue_skies	processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:potted_nightcress	blue_skies	processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:potted_polar_posy	blue_skies	processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:potted_snowbloom	blue_skies	crafting_workstations,processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:potted_snowcap_mushroom	blue_skies	processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:potted_starlit_sapling	blue_skies	processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:raw_ventium_block	blue_skies	power_energy_fluids	blue_skies-1.20.1-1.3.31.jar
blue_skies:snowbloom	blue_skies	crafting_workstations,processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:snowcap_oven	blue_skies	processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:spider_webbing	blue_skies	storage_item_io	blue_skies-1.20.1-1.3.31.jar
blue_skies:starlit_bookshelf	blue_skies	storage_item_io	blue_skies-1.20.1-1.3.31.jar
blue_skies:starlit_chest	blue_skies	storage_item_io	blue_skies-1.20.1-1.3.31.jar
blue_skies:starlit_crafting_table	blue_skies	crafting_workstations	blue_skies-1.20.1-1.3.31.jar
blue_skies:starlit_crusher_trophy	blue_skies	processing_machines	blue_skies-1.20.1-1.3.31.jar
blue_skies:starlit_pressure_plate	blue_skies	processing_machines,create_kinetics_and_logistics	blue_skies-1.20.1-1.3.31.jar
blue_skies:summoning_table	blue_skies	crafting_workstations,magic_ritual	blue_skies-1.20.1-1.3.31.jar
blue_skies:turquoise_farmland	blue_skies	create_kinetics_and_logistics	blue_skies-1.20.1-1.3.31.jar
blue_skies:turquoise_stone_pressure_plate	blue_skies	processing_machines,create_kinetics_and_logistics	blue_skies-1.20.1-1.3.31.jar
blue_skies:ventium_block	blue_skies	power_energy_fluids	blue_skies-1.20.1-1.3.31.jar
blue_skies:ventium_ore	blue_skies	power_energy_fluids	blue_skies-1.20.1-1.3.31.jar
botania:abstruse_platform	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:alchemy_catalyst	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:apothecary_deepslate	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:apothecary_default	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:apothecary_desert	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:apothecary_forest	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:apothecary_fungal	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:apothecary_livingrock	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:apothecary_mesa	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:apothecary_mossy	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:apothecary_mountain	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:apothecary_plains	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:apothecary_swamp	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:apothecary_taiga	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:avatar	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:cracked_livingrock_bricks	botania	storage_item_io	Botania-1.20.1-451-FORGE.jar
botania:crafty_crate	botania	crafting_workstations,storage_item_io	Botania-1.20.1-451-FORGE.jar
botania:daffomill	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:daybloom_motif	botania	crafting_workstations,processing_machines	Botania-1.20.1-451-FORGE.jar
botania:fel_pumpkin	botania	power_energy_fluids	Botania-1.20.1-451-FORGE.jar
botania:floating_daffomill	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:infrangible_platform	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:open_crate	botania	storage_item_io	Botania-1.20.1-451-FORGE.jar
botania:pattern_framed_dreamwood	botania	crafting_workstations	Botania-1.20.1-451-FORGE.jar
botania:pattern_framed_livingwood	botania	crafting_workstations	Botania-1.20.1-451-FORGE.jar
botania:potted_agricarnation	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_agricarnation_chibi	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_bellethorn	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_bellethorn_chibi	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_bergamute	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_black_mushroom	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_black_mystical_flower	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_black_shiny_flower	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_blue_mushroom	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_blue_mystical_flower	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_blue_shiny_flower	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_brown_mushroom	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_brown_mystical_flower	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_brown_shiny_flower	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_bubbell	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_bubbell_chibi	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_clayconia	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_clayconia_chibi	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_cyan_mushroom	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_cyan_mystical_flower	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_cyan_shiny_flower	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_daffomill	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_dandelifeon	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_daybloom_motif	botania	crafting_workstations,processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_dreadthorn	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_endoflame	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_entropinnyum	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_exoflame	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_fallen_kanade	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_gourmaryllis	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_gray_mushroom	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_gray_mystical_flower	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_gray_shiny_flower	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_green_mushroom	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_green_mystical_flower	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_green_shiny_flower	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_heisei_dream	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_hopperhock	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_hopperhock_chibi	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_hyacidus	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_hydroangeas	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_hydroangeas_motif	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_jaded_amaranthus	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_jiyuulia	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_jiyuulia_chibi	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_kekimurus	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_labellia	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_light_blue_mushroom	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_light_blue_mystical_flower	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_light_blue_shiny_flower	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_light_gray_mushroom	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_light_gray_mystical_flower	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_light_gray_shiny_flower	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_lime_mushroom	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_lime_mystical_flower	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_lime_shiny_flower	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_loonium	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_magenta_mushroom	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_magenta_mystical_flower	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_magenta_shiny_flower	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_manastar	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_marimorphosis	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_marimorphosis_chibi	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_medumone	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_munchdew	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_narslimmus	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_nightshade_motif	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_orange_mushroom	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_orange_mystical_flower	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_orange_shiny_flower	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_orechid	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_orechid_ignem	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_pink_mushroom	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_pink_mystical_flower	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
botania:potted_pink_shiny_flower	botania	processing_machines	Botania-1.20.1-451-FORGE.jar
