potency	block_id	categories	namespace	sources
P4_primary_machines_and_workstations	everythingcopper:oxidized_copper_cauldron	unclassified_functional_keyword	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:oxidized_copper_lava_cauldron	unclassified_functional_keyword	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:oxidized_copper_powder_snow_cauldron	unclassified_functional_keyword	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:oxidized_copper_water_cauldron	unclassified_functional_keyword	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:waxed_chipped_copper_anvil	crafting_workstations	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:waxed_chipped_exposed_copper_anvil	crafting_workstations	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:waxed_chipped_oxidized_copper_anvil	crafting_workstations	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:waxed_chipped_weathered_copper_anvil	crafting_workstations	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:waxed_copper_anvil	crafting_workstations	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:waxed_copper_cauldron	unclassified_functional_keyword	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:waxed_copper_lava_cauldron	unclassified_functional_keyword	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:waxed_copper_powder_snow_cauldron	unclassified_functional_keyword	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:waxed_copper_water_cauldron	unclassified_functional_keyword	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:waxed_damaged_copper_anvil	crafting_workstations	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:waxed_damaged_exposed_copper_anvil	crafting_workstations	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:waxed_damaged_oxidized_copper_anvil	crafting_workstations	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:waxed_damaged_weathered_copper_anvil	crafting_workstations	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:waxed_exposed_copper_anvil	crafting_workstations	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:waxed_exposed_copper_cauldron	unclassified_functional_keyword	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:waxed_exposed_copper_lava_cauldron	unclassified_functional_keyword	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:waxed_exposed_copper_powder_snow_cauldron	unclassified_functional_keyword	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:waxed_exposed_copper_water_cauldron	unclassified_functional_keyword	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:waxed_oxidized_copper_anvil	crafting_workstations	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:waxed_oxidized_copper_cauldron	unclassified_functional_keyword	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:waxed_oxidized_copper_lava_cauldron	unclassified_functional_keyword	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:waxed_oxidized_copper_powder_snow_cauldron	unclassified_functional_keyword	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:waxed_oxidized_copper_water_cauldron	unclassified_functional_keyword	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:waxed_weathered_copper_anvil	crafting_workstations	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:waxed_weathered_copper_cauldron	unclassified_functional_keyword	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:waxed_weathered_copper_lava_cauldron	unclassified_functional_keyword	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:waxed_weathered_copper_powder_snow_cauldron	unclassified_functional_keyword	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:waxed_weathered_copper_water_cauldron	unclassified_functional_keyword	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:weathered_copper_anvil	crafting_workstations	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:weathered_copper_cauldron	unclassified_functional_keyword	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:weathered_copper_lava_cauldron	unclassified_functional_keyword	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:weathered_copper_powder_snow_cauldron	unclassified_functional_keyword	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:weathered_copper_water_cauldron	unclassified_functional_keyword	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	everythingcopper:weathering_station	crafting_workstations,mob_world_portal_transport	everythingcopper	everythingcopper-1.20.1-2.3.4.jar
P4_primary_machines_and_workstations	fallout_wastelands_:enclave_bunkerpressureplate	processing_machines	fallout_wastelands_	Fallout Wasteland 1.20.1 Beta 3.8.1.jar
P4_primary_machines_and_workstations	fallout_wastelands_:facilitypressureplate	processing_machines	fallout_wastelands_	Fallout Wasteland 1.20.1 Beta 3.8.1.jar
P4_primary_machines_and_workstations	fallout_wastelands_:heavydecoratedpressureplate	processing_machines	fallout_wastelands_	Fallout Wasteland 1.20.1 Beta 3.8.1.jar
P4_primary_machines_and_workstations	fallout_wastelands_:mixer	processing_machines	fallout_wastelands_	Fallout Wasteland 1.20.1 Beta 3.8.1.jar
P4_primary_machines_and_workstations	fallout_wastelands_:oven	processing_machines	fallout_wastelands_	Fallout Wasteland 1.20.1 Beta 3.8.1.jar
P4_primary_machines_and_workstations	farmersdelight:cooking_pot	processing_machines	farmersdelight	FarmersDelight-1.20.1-1.3.1.jar
P4_primary_machines_and_workstations	farmersdelight:cutting_board	processing_machines	farmersdelight	FarmersDelight-1.20.1-1.3.1.jar
P4_primary_machines_and_workstations	farmersdelight:stove	processing_machines	farmersdelight	FarmersDelight-1.20.1-1.3.1.jar
P4_primary_machines_and_workstations	framedblocks:framing_saw	processing_machines	framedblocks	FramedBlocks-9.4.3.jar
P4_primary_machines_and_workstations	framedblocks:powered_framing_saw	processing_machines	framedblocks	FramedBlocks-9.4.3.jar
P4_primary_machines_and_workstations	gases_and_plasmas:gas_compressor	processing_machines	gases_and_plasmas	gases_and_plasmas-0.1.0.jar
P4_primary_machines_and_workstations	iceandfire:dragonforge_fire_brick	processing_machines	iceandfire	iceandfire-2.1.13-1.20.1-beta-5.jar
P4_primary_machines_and_workstations	iceandfire:dragonforge_fire_input	processing_machines	iceandfire	iceandfire-2.1.13-1.20.1-beta-5.jar
P4_primary_machines_and_workstations	iceandfire:dragonforge_ice_brick	processing_machines	iceandfire	iceandfire-2.1.13-1.20.1-beta-5.jar
P4_primary_machines_and_workstations	iceandfire:dragonforge_ice_input	processing_machines	iceandfire	iceandfire-2.1.13-1.20.1-beta-5.jar
P4_primary_machines_and_workstations	iceandfire:dragonforge_lightning_brick	processing_machines	iceandfire	iceandfire-2.1.13-1.20.1-beta-5.jar
P4_primary_machines_and_workstations	iceandfire:dragonforge_lightning_input	processing_machines	iceandfire	iceandfire-2.1.13-1.20.1-beta-5.jar
P4_primary_machines_and_workstations	iceandfire:tinkers_fluid	crafting_workstations,power_energy_fluids	iceandfire	iceandfire-2.1.13-1.20.1-beta-5.jar
P4_primary_machines_and_workstations	minecraft:anvil	crafting_workstations	minecraft	minecraft-1.20.1-client.jar
P4_primary_machines_and_workstations	minecraft:blast_furnace	processing_machines	minecraft	minecraft-1.20.1-client.jar
P4_primary_machines_and_workstations	minecraft:brewing_stand	processing_machines	minecraft	minecraft-1.20.1-client.jar
P4_primary_machines_and_workstations	minecraft:campfire	processing_machines	minecraft	minecraft-1.20.1-client.jar
P4_primary_machines_and_workstations	minecraft:cartography_table	crafting_workstations	minecraft	minecraft-1.20.1-client.jar
P4_primary_machines_and_workstations	minecraft:cauldron	unclassified_functional_keyword	minecraft	minecraft-1.20.1-client.jar
P4_primary_machines_and_workstations	minecraft:chipped_anvil	crafting_workstations	minecraft	minecraft-1.20.1-client.jar
P4_primary_machines_and_workstations	minecraft:crafting_table	crafting_workstations	minecraft	minecraft-1.20.1-client.jar
P4_primary_machines_and_workstations	minecraft:damaged_anvil	crafting_workstations	minecraft	minecraft-1.20.1-client.jar
P4_primary_machines_and_workstations	minecraft:enchanting_table	crafting_workstations	minecraft	minecraft-1.20.1-client.jar
P4_primary_machines_and_workstations	minecraft:fletching_table	crafting_workstations	minecraft	minecraft-1.20.1-client.jar
P4_primary_machines_and_workstations	minecraft:furnace	processing_machines	minecraft	minecraft-1.20.1-client.jar
P4_primary_machines_and_workstations	minecraft:grindstone	crafting_workstations	minecraft	minecraft-1.20.1-client.jar
P4_primary_machines_and_workstations	minecraft:jigsaw	processing_machines	minecraft	minecraft-1.20.1-client.jar
P4_primary_machines_and_workstations	minecraft:lava_cauldron	unclassified_functional_keyword	minecraft	minecraft-1.20.1-client.jar
P4_primary_machines_and_workstations	minecraft:loom	crafting_workstations	minecraft	minecraft-1.20.1-client.jar
P4_primary_machines_and_workstations	minecraft:powder_snow_cauldron	unclassified_functional_keyword	minecraft	minecraft-1.20.1-client.jar
P4_primary_machines_and_workstations	minecraft:smithing_table	crafting_workstations	minecraft	minecraft-1.20.1-client.jar
P4_primary_machines_and_workstations	minecraft:smoker	processing_machines	minecraft	minecraft-1.20.1-client.jar
P4_primary_machines_and_workstations	minecraft:soul_campfire	processing_machines,magic_ritual	minecraft	minecraft-1.20.1-client.jar
P4_primary_machines_and_workstations	minecraft:stonecutter	crafting_workstations,processing_machines	minecraft	minecraft-1.20.1-client.jar
P4_primary_machines_and_workstations	minecraft:water_cauldron	unclassified_functional_keyword	minecraft	minecraft-1.20.1-client.jar
P4_primary_machines_and_workstations	morered:soldering_table	crafting_workstations	morered	morered-1.20.1-4.0.0.4.jar
P4_primary_machines_and_workstations	natures_spirit:blooming_paper_block	crafting_workstations,magic_ritual	natures_spirit	natures_spirit-2.2.5-1.20.1.jar
P4_primary_machines_and_workstations	natures_spirit:blooming_paper_panel	crafting_workstations,magic_ritual	natures_spirit	natures_spirit-2.2.5-1.20.1.jar
P4_primary_machines_and_workstations	natures_spirit:cheese_cauldron	magic_ritual	natures_spirit	natures_spirit-2.2.5-1.20.1.jar
P4_primary_machines_and_workstations	natures_spirit:cypress_hanging_sign	processing_machines,magic_ritual	natures_spirit	natures_spirit-2.2.5-1.20.1.jar
P4_primary_machines_and_workstations	natures_spirit:cypress_leaves	processing_machines,magic_ritual	natures_spirit	natures_spirit-2.2.5-1.20.1.jar
P4_primary_machines_and_workstations	natures_spirit:cypress_log	processing_machines,magic_ritual	natures_spirit	natures_spirit-2.2.5-1.20.1.jar
P4_primary_machines_and_workstations	natures_spirit:cypress_planks	processing_machines,magic_ritual	natures_spirit	natures_spirit-2.2.5-1.20.1.jar
P4_primary_machines_and_workstations	natures_spirit:cypress_sapling	processing_machines,magic_ritual	natures_spirit	natures_spirit-2.2.5-1.20.1.jar
P4_primary_machines_and_workstations	natures_spirit:cypress_sign	processing_machines,magic_ritual	natures_spirit	natures_spirit-2.2.5-1.20.1.jar
P4_primary_machines_and_workstations	natures_spirit:cypress_wall_hanging_sign	processing_machines,magic_ritual	natures_spirit	natures_spirit-2.2.5-1.20.1.jar
P4_primary_machines_and_workstations	natures_spirit:cypress_wall_sign	processing_machines,magic_ritual	natures_spirit	natures_spirit-2.2.5-1.20.1.jar
P4_primary_machines_and_workstations	natures_spirit:cypress_wood	processing_machines,magic_ritual	natures_spirit	natures_spirit-2.2.5-1.20.1.jar
P4_primary_machines_and_workstations	natures_spirit:milk_cauldron	magic_ritual	natures_spirit	natures_spirit-2.2.5-1.20.1.jar
P4_primary_machines_and_workstations	natures_spirit:potted_cypress_sapling	processing_machines,magic_ritual	natures_spirit	natures_spirit-2.2.5-1.20.1.jar
P4_primary_machines_and_workstations	natures_spirit:stripped_cypress_log	processing_machines,magic_ritual	natures_spirit	natures_spirit-2.2.5-1.20.1.jar
P4_primary_machines_and_workstations	natures_spirit:stripped_cypress_wood	processing_machines,magic_ritual	natures_spirit	natures_spirit-2.2.5-1.20.1.jar
P4_primary_machines_and_workstations	oc2r:charger	processing_machines	oc2r	oc2r-1.20.1-forge-2.2.12-all.jar
P4_primary_machines_and_workstations	pneumaticcraft:advanced_air_compressor	processing_machines	pneumaticcraft	pneumaticcraft-repressurized-6.0.22+mc1.20.1.jar
P4_primary_machines_and_workstations	pneumaticcraft:advanced_liquid_compressor	processing_machines	pneumaticcraft	pneumaticcraft-repressurized-6.0.22+mc1.20.1.jar
P4_primary_machines_and_workstations	pneumaticcraft:advanced_pressure_tube	processing_machines	pneumaticcraft	pneumaticcraft-repressurized-6.0.22+mc1.20.1.jar
P4_primary_machines_and_workstations	pneumaticcraft:air_compressor	processing_machines	pneumaticcraft	pneumaticcraft-repressurized-6.0.22+mc1.20.1.jar
P4_primary_machines_and_workstations	pneumaticcraft:charging_station	crafting_workstations,mob_world_portal_transport	pneumaticcraft	pneumaticcraft-repressurized-6.0.22+mc1.20.1.jar
P4_primary_machines_and_workstations	pneumaticcraft:compressed_brick_pillar	processing_machines	pneumaticcraft	pneumaticcraft-repressurized-6.0.22+mc1.20.1.jar
P4_primary_machines_and_workstations	pneumaticcraft:compressed_brick_tile	processing_machines	pneumaticcraft	pneumaticcraft-repressurized-6.0.22+mc1.20.1.jar
P4_primary_machines_and_workstations	pneumaticcraft:compressed_bricks	processing_machines	pneumaticcraft	pneumaticcraft-repressurized-6.0.22+mc1.20.1.jar
P4_primary_machines_and_workstations	pneumaticcraft:compressed_iron_block	processing_machines	pneumaticcraft	pneumaticcraft-repressurized-6.0.22+mc1.20.1.jar
P4_primary_machines_and_workstations	pneumaticcraft:compressed_stone	processing_machines	pneumaticcraft	pneumaticcraft-repressurized-6.0.22+mc1.20.1.jar
P4_primary_machines_and_workstations	pneumaticcraft:creative_compressed_iron_block	processing_machines	pneumaticcraft	pneumaticcraft-repressurized-6.0.22+mc1.20.1.jar
P4_primary_machines_and_workstations	pneumaticcraft:creative_compressor	processing_machines	pneumaticcraft	pneumaticcraft-repressurized-6.0.22+mc1.20.1.jar
P4_primary_machines_and_workstations	pneumaticcraft:display_table	crafting_workstations	pneumaticcraft	pneumaticcraft-repressurized-6.0.22+mc1.20.1.jar
P4_primary_machines_and_workstations	pneumaticcraft:electric_compressor	processing_machines	pneumaticcraft	pneumaticcraft-repressurized-6.0.22+mc1.20.1.jar
